gisjoin,centroid_lat,centroid_lon,lat_sq,lon_sq,lat_x_lon
G5300150,46.19319952356176,-122.6804164180617,2133.8116822235866,15050.484572509022,-5667.000953233166
G4000350,36.76159147336362,-95.20845892616398,1351.414607654481,9064.650651095057,-3500.014471852161
G5100450,37.48123607323963,-80.2124898399378,1404.84305757792,6434.043526322125,-3006.4632677130444
G0500310,35.83090661676102,-90.63291920116863,1283.853868979049,8214.326042925564,-3247.4596643015207
G4801030,31.4283944158836,-102.5154316754433,987.7439755603436,10509.413731602484,-3221.895420410399
G3700490,35.125726664438666,-77.09624886608833,1233.8166737048575,5943.831589221826,-2708.061764523758
G0500330,35.588759896044394,-94.24315111890176,1266.559830938298,8881.771532820156,-3353.9968770172222
G1300790,32.71439942224246,-83.9863133823178,1070.2319295580178,7053.700835552894,-2747.5618019907715
G1700330,39.00261786131178,-87.75950423768921,1521.204200035517,7701.730584044991,-3422.8504074807647
G1800250,38.292335195205,-86.45162205985342,1466.302934701935,7473.882956779735,-3310.434490085086
G1900470,42.03715914383639,-95.3819695608468,1767.1227488842276,9097.720117306308,-4009.587033881876
G2000370,37.50726935628149,-94.85180706653392,1406.7952545646526,8996.865303786975,-3557.6322765745317
G2600390,44.68349943168951,-84.61033328213759,1996.615121461797,7158.9084981144,-3780.685779127455
G2900550,37.97619431654353,-91.30390450412632,1442.1913347678728,8336.402977698617,-3467.3748193078345
G3900330,40.85071594171134,-82.9197848867252,1668.7809929503892,6875.69072566078,-3387.33257835542
G4200390,41.68483560858044,-80.10648475800676,1737.625519714376,6417.048900284769,-3339.2256483187666
G5500230,43.23930953740835,-90.93116122238236,1869.637889271813,8268.476081250892,-3931.800626690574
G4000370,35.90253995410549,-96.37097493077304,1288.9923751561412,9287.364809107685,-3459.9627778681775
G0100410,31.731301840501526,-86.31353027608542,1006.8755164930157,7450.025508720713,-2738.8406821097333
G1300810,31.922929960936187,-83.76808614584124,1019.0734572908372,7017.092256537078,-2674.1227469953587
G0500350,35.20774103569367,-90.3089070714015,1239.5850288364682,8155.698696431033,-3179.572613386429
G2100550,37.35270265208238,-88.09725219389453,1395.224395414882,7761.125844114656,-3290.6704656640545
G4700330,35.81353624120392,-89.1394494112906,1282.6093781000266,7945.841441348036,-3192.3989020122194
G4801050,30.722846371157804,-101.41170011243736,943.8932891457642,10284.332919694927,-3115.6560827923395
G4100130,44.14192211161187,-120.35564427013324,1948.5092877076088,14485.48110767886,-5312.729475065087
G5600110,44.58855679676923,-104.57086033373196,1988.1393972187157,10935.064830936875,-4662.66374527763
G4801070,33.614553381148,-101.2999571002297,1129.9381990140485,10261.681308508378,-3405.1528154536736
G0500370,35.29574109387962,-90.77122414240152,1245.7893393661825,8239.415132310098,-3203.837626104719
G2700350,46.48175782665798,-94.07093872027114,2160.5538106560807,8849.341511713008,-4372.582592122027
G0800250,38.32658555269271,-103.78483779147612,1468.9271601278738,10771.29255540301,-3977.718464687345
G4801090,31.44636059337087,-104.51782507687724,988.8735945683082,10923.975758800709,-3286.7052158023416
G0100430,34.13190193814591,-86.86778419228126,1164.9867299152083,7546.01193047675,-2964.9626916349653
G5100470,38.486019453681486,-77.95584300723387,1481.1736933891498,6077.113458968493,-3000.210090504542
G1700350,39.27333894306109,-88.24023268519943,1542.3951517365588,7786.338664338138,-3465.488566660415
G2100570,36.786492740127635,-85.38845588322492,1353.2460481194632,7291.188398121449,-3141.1418124389625
G2300050,43.85981096505111,-70.41790273174922,1923.6830178900177,4958.681025138095,-3088.515902369877
G3400110,39.37301250378206,-75.11054130160674,1550.2341136229782,5641.593414620373,-2957.328281834001
G3700510,35.0485245624962,-78.82734732673741,1228.3990740078991,6213.750686570095,-2762.782218977575
G4200410,40.163669380701435,-77.26572396558899,1613.120338122294,5969.992099926592,-3103.2749918144555
G4700350,35.950348054347295,-84.9983573498099,1292.4275252287125,7224.720752165981,-3055.7205307734544
G5100490,37.51196231103565,-78.24515557048996,1407.1473164245592,6122.304370250175,-2935.1293267813408
G3100390,41.91631112337573,-96.78739952612231,1756.977138191632,9367.800707029224,-4056.970751359412
G3700530,36.40098532108772,-76.01364072211136,1325.031732346043,5778.073575830226,-2766.9714201280112
G3500090,34.57400579892274,-103.34716500477592,1195.3618769839434,10680.63651452438,-3573.1254821773477
G4100150,42.456712004,-124.15614767950063,1802.5723941905976,15414.749006613974,-5271.261805554652
G0800270,38.108688259869155,-105.36740406058698,1452.272120887889,11102.289838467,-4015.413554096581
G1600370,44.24097445444599,-114.27995569800308,1957.2638206789427,13059.908274337546,-5055.856600690574
G3000170,46.25170329828547,-105.57137940651364,2139.220057992631,11145.316149794053,-4882.856117100794
G3100410,41.39398604686394,-99.72611900719852,1713.4620808479665,9945.29881223792,-4128.061578691868
G4000390,35.638939443736476,-99.00148903818496,1270.1340046743155,9801.29483177786,-3528.308072671615
G4600330,43.67789998977319,-103.45173992576449,1907.7589475166287,10702.262493668011,-4518.554750245567
G3900350,41.42439744388924,-81.65879739537155,1715.9807035892975,6668.15919205834,-3382.6664780958986
G1200250,25.614701113907675,-80.56886638825334,656.1129131548231,6491.342231088219,-2063.7474316214716
G1300830,34.85443627337136,-85.50454732026841,1214.8317279345054,7311.027612444021,-2980.2127956577615
G2900570,37.43202323647339,-93.8502859264792,1401.156363575884,8807.8761684819,-3513.006083549641
G4900090,40.88676103699488,-109.50612788869992,1671.727228096323,11991.5920451763,-4477.350883071874
G2700370,44.67177369601648,-93.06541125791466,1995.56736514811,8661.17077260479,-4157.396990640268
G3100430,42.39107186883172,-96.56448942638086,1797.0029741884564,9324.70061817762,-4093.472211250752
G0100450,31.43176057002367,-85.61107158158073,987.9555725312948,7329.25557734654,-2690.9067040954033
G4801110,36.277957808881474,-102.60222234852594,1316.0902227829845,10527.216030856356,-3722.1990934573
G0100470,32.325875498935794,-87.106525160351,1044.9622267726977,7587.546725510861,-2815.7946874784247
G0500390,33.969809626396696,-92.65440657336084,1153.9479660536335,8584.839057461651,-3147.452552343826
G1900490,41.68478670999893,-94.03970735557472,1737.6214430581035,8843.466559522136,-3920.02514338785
G2900590,37.68022702728288,-93.02367970447747,1419.7995088275793,8653.404985761217,-3505.1533701779585
G4801130,32.76656417557912,-96.777873129029,1073.647727872345,9365.95672737843,-3171.0783906583824
G5500250,43.06730045979216,-89.41833330530918,1854.792368894014,7995.638331099364,-3851.0062270735903
G3000190,48.783785952223695,-105.54841503958218,2379.857771832378,11140.467917367898,-5149.051286887446
G5105900,36.58559044262306,-79.3965493092744,1338.5054280353515,6303.812042220042,-2904.76963558664
G3700550,35.77090340947011,-75.79935183115721,1279.55753072964,5745.541738023556,-2711.4112928527657
G3900370,40.13304582323043,-84.6193190147526,1610.6613670495135,7160.429150520472,-3396.0310075496204
G4500310,34.33232755595754,-79.95776084175294,1178.7087154095616,6393.24351882696,-2745.1360358599773
G4200430,40.41522409705168,-76.7793543055078,1633.3903388149065,5895.069247570698,-3103.054810284027
G3700570,35.793124200278385,-80.21263757449204,1281.147740016554,6434.067226656812,-2871.0608991357103
G4700370,36.169378648939926,-86.78474479615828,1308.2239518503914,7531.591929334321,-3138.9502954838676
G3700590,35.92910644596859,-80.54456555169551,1290.9006900057418,6487.427039911376,-2893.894269351163
G1800270,38.70229137089287,-87.07209880438091,1497.8673573574888,7581.550390199872,-3369.889738202323
G2100590,37.73183646259488,-87.08753305976845,1423.6914828400045,7584.238414436262,-3285.972555342008
G2900610,39.96066172075167,-93.98545459181202,1596.854485160348,8833.265674829558,-3755.720957614467
G1900510,40.7476424298663,-92.40972402395394,1660.370363592241,8539.55709418333,-3765.478391570701
G4900110,40.990617698329565,-112.11119564061198,1680.2307392906089,12568.920187967577,-4595.507160206957
G4600350,43.674601037296455,-98.14599584939458,1907.470775767017,9632.63650126938,-4286.4872121304625
G3100450,42.719444632968006,-103.1353955043272,1824.950949749219,10636.909805833997,-4405.886817946363
G1300850,34.444223378553936,-84.17045420627154,1186.4045241517215,7084.6653612900545,-2899.1859265551616
G3000210,47.265641530576275,-104.89872113388752,2234.0408692969368,11003.7416955251,-4958.105350130213
G3100470,40.869987096602806,-99.81953598927096,1670.3558452764798,9963.939765113364,-4079.623147870384
G4801150,32.74246212767234,-101.94768263369347,1072.0688261820576,10393.329994380289,-3338.0181376376677
G4600370,45.367035193878,-97.60738063481485,2058.1678822825647,9527.200754389623,-4428.15747244189
G3500110,34.342270814814654,-104.41213141259844,1179.3915647180704,10901.893186121722,-3585.749693323471
G1700370,41.89319920026889,-88.7703219215432,1755.04013923341,7880.170054054413,-3718.8727793312055
G1800330,41.39754394538739,-84.99908978768777,1713.7566447102802,7224.845264735407,-3518.7535548037326
G2900630,39.89312684464702,-94.40470491428935,1591.4615694430968,8912.248309954051,-3766.098867877218
G4700410,35.97984201051544,-85.83268732662651,1294.5490311016515,7367.250213710431,-3088.2465293499927
G1200270,27.18637491168911,-81.80928523754991,739.0989808389191,6692.7591510788025,-2224.0978997253455
G2200310,32.055405087706696,-93.73718958865464,1027.5489953369722,8786.660711979384,-3004.7835840474872
G2800330,34.87543180775037,-89.99177555430043,1216.295743777046,8098.519667415585,-3138.502031602381
G1700390,40.1746464632316,-88.90413943391871,1614.0022184456477,7903.946008485661,-3571.6923708755317
G4801230,29.082104827504455,-97.35697057364162,845.7688211979579,9478.37971927692,-2831.3456239109123
G4801170,34.96610998713772,-102.60493872475618,1222.6288476326122,10527.77345071097,-3587.695572673351
G1800290,39.14514950984311,-84.97342305879707,1532.34273014797,7220.482626329305,-3326.297349999761
G1300870,30.878297227034892,-84.57911297589922,953.4692396411108,7153.626351789924,-2611.6589896687797
G1800310,39.30694469672705,-85.50123305474042,1545.0359013915588,7310.460853881036,-3360.7922391846528
G1900530,40.73762125278538,-93.78628636311402,1659.5537853353912,8795.867509784026,-3820.6302125658094
G2000390,39.78463198683232,-100.4599055583027,1582.816942327681,10092.192624783096,-3996.760372069003
G4700390,35.602833075720646,-88.1088117825939,1267.561723017628,7763.1627137405585,-3136.923318395779
G3000230,46.060653043068136,-113.06834515272476,2121.5837587539017,12784.450675575694,-5208.001816233529
G3900390,41.32396783258165,-84.4904219500237,1707.6703174282425,7138.631401293047,-3491.4794788240297
G0100490,34.459636174947924,-85.80453468814525,1187.4665253097796,7362.418173049122,-2956.7930475141843
G1300890,33.771481554726904,-84.22634861915088,1140.5129664012595,7094.0778017147395,-2844.4485788136517
G0600150,41.74276200348418,-123.89689589181025,1742.4581796795226,15350.440811626067,-5171.798638182292
G1800350,40.22745522584019,-85.39689599030058,1618.248153946977,7292.629844778215,-3435.299809875548
G1900550,42.47111566920159,-91.36734204820402,1803.7956661867008,8347.99119295351,-3880.472952516779
G3600250,42.198063638468774,-74.9668558892736,1780.6765748362604,5620.029481923117,-3163.456155591485
G3900410,40.278368346392774,-83.0047777603961,1622.3469566476954,6889.7931310527465,-3343.297013143705
G4000410,36.40799052570148,-94.8026206408457,1325.5417741195686,8987.536880372103,-3451.5729141035818
G4200450,39.91673409124163,-75.39902996616846,1593.3456605108922,5685.0137198391685,-3009.6830298971063
G0800290,38.86138281781272,-107.86319427792084,1510.2070745125895,11634.468679836498,-4191.712884786389
G2600410,45.91947055441166,-86.92482749529502,2108.5977759974794,7555.925635086797,-3991.542056617513
G4801190,33.386338896703734,-95.67230096500116,1114.6476249255527,9153.189171937762,-3194.147863044964
G2900650,37.60662402072105,-91.50783441653292,1414.2581702358734,8373.68375960361,-3441.3007238529517
G4801210,33.204148397294546,-97.1171981004672,1102.515470789558,9431.750166885393,-3224.6938576573652
G0800310,39.73865125910219,-104.97228340329852,1579.160403892544,11019.180282902424,-4171.456962035321
G1900570,40.92309341029207,-91.18152436564635,1674.69957426749,8314.070385642959,-3731.430038908168
G4100170,43.91482818828199,-121.22667012979576,1928.5121348063265,14695.905550758313,-5323.648390587517
G0500410,33.83320107455797,-91.25415439885698,1144.6854949514704,8327.32069505043,-3087.420154665287
G3100490,41.11163726685537,-102.33395117503169,1690.1667187614912,10472.23756309377,-4207.11628079199
G4600390,44.75984605262039,-96.66798244438922,2003.443818654277,9344.698829868745,-4326.844012428272
G4000430,35.98773233480605,-99.00788742551389,1295.1168786016449,9802.561772463228,-3563.0693517040027
G4600410,45.23366607819118,-100.89321631048765,2046.0845468733032,10179.441097474848,-4563.770056143309
G4801250,33.61654047140493,-100.77886080230228,1130.0717932656055,10156.37878460982,-3387.836652822679
G5100510,37.125715697728474,-82.35033140953021,1378.3187660685624,6781.577083259458,-3057.314991523938
G3800210,46.1102349816579,-98.50467358050248,2126.1537700637077,9703.170717201345,-4542.073645588478
G1900590,43.37796837586721,-95.15083082059186,1881.648140417736,9053.680605848896,-4127.449730273125
G2000410,38.86626022259652,-97.1526762339924,1510.5861836905888,9438.642499426953,-3775.961195832017
G2600430,46.00892292954198,-87.87026837568108,2116.820989136534,7721.184064414219,-4042.8164054948807
G4700430,36.14895296685509,-87.35671763433474,1306.746800599901,7631.19611584489,-3157.853877102407
G4500330,34.39150789738885,-79.37887908561406,1182.7758154561595,6301.006444888537,-2729.9593469587703
G4801270,28.4226133721977,-99.75672275272022,807.8449509054315,9951.403734363088,-2835.3467620780843
G5100530,37.07587930644282,-77.63235949887603,1374.620826345915,6026.783241362727,-2878.2879910547076
G1100010,38.91000170219962,-77.01484098257875,1513.9882324651776,5931.285731571891,-2996.6475937267724
G3800230,48.8150214046747,-103.4873261098498,2382.9063147388492,10709.6266653664,-5051.736039164869
G1200290,29.60963429682707,-83.1584207217782,876.7304431918379,6915.32293694027,-2462.2904262735387
G3100510,42.49294187035454,-96.8677327493385,1805.6501087973304,9383.357647997267,-4116.19493683068
G5400170,39.269097451338986,-80.7070253181623,1542.062014642758,6513.62393570649,-3169.292042226598
G1300910,32.17207640918345,-83.16837551572382,1035.042500478338,6916.97868592445,-2675.6993319195285
G2700390,44.02245337129097,-92.86205258057956,1937.976400827488,8623.360809478323,-4088.015379690934
G3100530,41.57761529171374,-96.65400892465227,1728.6980933457482,9341.997441206764,-4018.6431994710592
G5500270,43.41614552128619,-88.70753657645385,1884.9616919254988,7869.027045462897,-3851.3393168381376
G0800330,37.75745228299811,-108.50154538013332,1425.6252029028797,11772.58534987713,-4096.741922321939
G3500130,32.352019967908234,-106.83328535755304,1046.653196003933,11413.35086028836,-3456.2725811247947
G2000430,39.78507105303234,-95.1455685546519,1582.8518786948318,9052.679215587965,-3785.3732053279855
G4801290,34.96534354566395,-100.81399468332896,1222.5752492663034,10163.46152401028,-3524.995958313336
G1300930,32.15727238170747,-83.79856790469799,1034.090167031326,7022.19998287828,-2694.733373308383
G5500290,44.943226686944634,-87.31815265168649,2019.8936250340923,7624.459782503224,-3924.3595285099814
G2400190,38.48153922971464,-76.00740417472254,1480.8288614880669,5777.1254893796295,-2924.881905498362
G4500350,33.07976479339766,-80.40578181398081,1094.2708387865111,6465.089749117487,-2659.804350435736
G1300950,31.533434398574105,-84.21625978610753,994.3574849691768,7092.378412361152,-2655.627903258496
G0800350,39.32960653168219,-104.92969605268944,1546.8179499369382,11010.241113709792,-4126.843659241282
G1300970,33.701812298544326,-84.7679962279837,1135.8121522063136,7185.613184507459,-2856.83509779922
G1700410,39.76948951907866,-88.21738840733968,1581.6122966081075,7782.30761741143,-3508.360503666187
G2000450,38.88461762949309,-95.29255663030942,1512.013488191885,9080.671349140728,-3705.4146275063986
G2700410,45.93364754676313,-95.45350444512265,2109.899976950259,9111.37151085505,-4384.527630285652
G2900670,36.93275380475982,-92.49878036361136,1364.028303603001,8556.024368755612,-3416.23468240981
G3100550,41.29537360702086,-96.15444590995668,1705.3078813434354,9245.677468250784,-3970.733767827741
G3200050,38.91210886742829,-119.6160537476286,1514.1522165105912,14308.000314155574,-4654.512905719877
G4100190,43.278603053945616,-123.1635426142204,1873.0374823009909,15169.258229284886,-5330.34607151856
G4600430,43.386945313779016,-98.36596507327816,1882.4270236608509,9675.86308479738,-4267.7987473714165
G5300170,47.73552862043168,-119.69321547705913,2278.680692672052,14326.465831237709,-5713.6189130766525
G5500310,46.43070728763363,-91.914892991147,2155.8105792299148,8448.347553574004,-4267.673491846114
G0500430,33.58941009085052,-91.72002301983568,1128.248470251331,8412.562622759187,-3080.8214667555108
G1700430,41.85191582179218,-88.0856532095504,1751.5828579543788,7759.082301353177,-3686.553343233682
G1800370,38.36420998781892,-86.87983767396653,1471.8126079894648,7548.106194254775,-3333.076336231673
G1900610,42.46875175817788,-90.88242188404452,1803.5948758977368,8259.614607509455,-3859.663014175479
G4900130,40.2966125280391,-110.42483467570548,1623.8169812349176,12193.644113156888,-4449.74677639968
G2500070,41.39529468933323,-70.65842515133971,1713.5704224167396,4992.613044867477,-2924.926331423902
G3100570,40.17626163894537,-101.68796182620665,1614.131999280993,10340.441580368057,-4085.4421598607664
G2900690,36.27167645702864,-90.0910700345402,1315.6345130033658,8116.400899968427,-3267.75414396035
G3800250,47.356064413861624,-102.61822953365376,2242.5968367698115,10530.501032621643,-4859.5954878321445
G5500330,44.9462397744903,-91.89639027312732,2020.164469865974,8444.94654523093,-4130.397191626119
G3700610,34.93628440614314,-77.93320438993189,1220.54396810692,6073.584346482899,-2722.6965932487433
G3700630,36.03589487646497,-78.87632882153999,1298.5857195476344,6221.475248363699,-2842.3790936544992
G3600270,41.76483696450253,-73.74290834385201,1744.3016066714767,5438.016531009758,-3079.8605442692324
G1200310,30.330955196665624,-81.67217721350104,919.9668431421372,6670.344530793519,-2477.195147876835
G4801310,27.6810650130097,-98.50885743419586,766.2413602544697,9703.994992990723,-2726.8300869932796
G4700450,36.059064261804345,-89.4138235550288,1300.2561154369353,7994.831842729823,-3224.1788094644185
G0800370,39.627711074042274,-106.69514650725004,1570.3554849677728,11383.85428820355,-4228.084438791915
G1300990,31.322773612530973,-84.90419634127313,981.1161467818666,7208.722556357458,-2659.434920751579
G2200330,30.538160574169417,-91.09561215669862,932.5792512537552,8298.410554203658,-2781.892431643522
G2200350,32.732416080362846,-91.23512387749469,1071.4110624579962,8323.847828941798,-2986.346035901603
G2200370,30.84506497373961,-91.0455868132882,951.418033234218,8289.298878175998,-2808.3070408281246
G4801330,32.32708236332802,-98.8324593134176,1045.0402541253934,9767.855013938346,-3194.965052395116
G2600450,42.59597437481397,-84.83831150576448,1814.4170329398085,7197.5390991491295,-3613.770542902029
G5500350,44.72683218283898,-91.28599869173333,2000.489517111841,8333.133557147135,-4082.933544128015
G1301010,30.710152335906084,-82.89388165956368,943.113456494558,6871.395616589747,-2545.683733479772
G4801350,31.869105230990996,-102.5427664308008,1015.6398682239776,10515.01894728177,-3267.946214060122
G3500150,32.471146713225394,-104.30419492579404,1054.3753688718084,10879.36507911804,-3386.8768162403185
G3800270,47.717649604188026,-98.90156764701754,2276.974083748066,9781.520083037589,-4719.350350285282
G1700450,39.6784078081499,-87.74557456787451,1574.376046189851,7699.285856246426,-3481.6046910645514
G3700650,35.91290593395643,-77.59706076398943,1289.736812621203,6021.303839210268,-2786.735943968654
G4500370,33.77222440180074,-81.96661542808927,1140.5631410455856,6718.526044736282,-2768.1949296935336
G2100610,37.20890939475526,-86.23853704579611,1384.5029383471062,7437.085271799147,-3208.841911273272
G4600450,45.418908185493216,-99.2153239288832,2062.877220762263,9843.680502313222,-4506.2516881199135
G1700470,38.41641507208841,-88.0532923871331,1475.8209469909818,7753.382300213952,-3382.691828808068
G2000470,37.887639992713126,-99.31208110993454,1435.4732642174351,9862.889454386215,-3762.7003760203256
G4801370,29.982563603677097,-100.30498035136728,898.9541202485425,10061.089083288176,-3007.40045315045
G1301030,32.3672261156044,-81.3412780112247,1047.6373264186636,6616.4035084993475,-2632.7915379215506
G1700490,39.05973588625656,-88.58983659510712,1525.6629675041186,7848.15914794778,-3460.29561961151
G0600170,38.77887267786145,-120.52517105636096,1503.8009661657893,14526.316858165072,-4673.830262872094
G0800410,38.831969394696074,-104.52549891051856,1507.9218470706126,10925.579922492814,-4058.930974658594
G4801410,31.76843020323421,-106.23452401835334,1009.2331575777636,11285.774093406091,-3374.9040614508663
G0800390,39.28641987776744,-104.1354750020108,1543.422786812241,10844.197153894414,-4091.1099950997514
G1301050,34.11678682089281,-82.8400030691141,1163.9551429822454,6862.466108490834,-2826.234724951072
G5100550,37.05405732825718,-76.36763494934148,1373.0031644857695,5832.0156677558825,-2829.7307234363157
G2000490,37.45369666715353,-96.2440821096295,1402.779394035147,9262.923341125106,-3604.696657342681
G4200470,41.425226108137046,-78.6489889399379,1716.0493581102792,6185.663461274473,-3258.0521500132973
G1800390,41.59733702270846,-85.85880107115806,1730.338447380792,7371.733721376691,-3571.497484522644
G3200070,41.14402493319539,-115.3547633666544,1692.8307877034044,13306.72143137683,-4746.159260120484
G2100630,38.11786600990566,-83.09762030229948,1452.9717091491214,6905.214499905134,-3167.503956425068
G2000510,38.914635916302196,-99.31723880615073,1514.348888498357,9863.913924077971,-3864.894188353795
G4000450,36.21795478358159,-99.7543747937738,1311.7402487055606,9950.935290496696,-3612.8994357453503
G4801390,32.34842097523792,-96.79454258906908,1046.4203395912127,9369.183475027105,-3131.150611776802
G2000530,38.69659064884086,-98.20472562730028,1497.4261278439578,9644.168135533328,-3800.1880673813703
G0100510,32.59665943489529,-86.14914158753021,1062.542206314548,7421.674596268327,-2808.1742289372964
G1600390,43.35256457177551,-115.46969634282812,1879.444854949965,13333.250773504937,-5005.907466785767
G1301070,32.589669926034404,-82.30175370316888,1062.0865858878713,6773.578662617073,-2682.1869875200537
G4900150,38.996124150345686,-110.70198095737672,1520.6976987491742,12254.928587887398,-4316.948193103067
G1900630,43.37800778847079,-94.67847971245727,1881.6515596966324,8964.014520662187,-4106.963830367546
G2600470,45.520166761608344,-84.89047856508797,2072.085582004633,7206.393351009661,-3864.228740755543
G3800290,46.28439760085094,-100.23870863345353,2142.245461273656,10047.798708502389,-4639.488245386612
G4801430,32.23613703714578,-98.21786681237197,1039.168531077642,9646.74936117284,-3166.1646140597554
G3600290,42.76177235229888,-78.73094226599022,1828.5691747098329,6198.561270090686,-3366.6746302602596
G3900430,41.36368469680495,-82.61935649479399,1710.9544116966963,6825.958067613858,-3417.441011903583
G4200490,41.991584710515134,-80.03235864678946,1763.2931865003684,6405.178430568336,-3360.685567698988
G0100530,31.12637080126682,-87.16161041114893,968.8509592579557,7597.146329464905,-2713.02460529298
G1200330,30.701765573593057,-87.37686339635728,942.5984093358638,7634.716256985681,-2682.6239765508253
G3200090,37.78376767070701,-117.63146158801892,1427.613099393964,13837.16075533357,-4444.559815407402
G2500090,42.6724685212582,-70.9568746351678,1820.939569697772,5034.878057990919,-3027.9049992360624
G3400130,40.7882018738299,-74.24827157005595,1663.677412100301,5512.8058311407785,-3028.453489582387
G3600310,44.11674080404213,-73.77316619148515,1946.286819171036,5442.480049916487,-3254.631651163274
G5000090,44.72725980499915,-71.73615626660269,2000.5277696638925,5146.0761159064405,-3208.5616987483563
G5100570,37.94267233662097,-76.95149710301166,1439.6463840441825,5921.532906394812,-2919.7454403920096
G2100650,37.69240886365276,-83.96426323748895,1420.717685944769,7049.997501014338,-3164.815339882802
G0100550,34.0452735217034,-86.0347569130533,1159.0806491675987,7401.979397088173,-2929.076831478162
G3200110,39.98033798353725,-116.26782378425544,1598.4274252778712,13518.206847526675,-4648.426891504883
G2200390,30.728852099433663,-92.40595151013672,944.2623513488688,8538.859874493739,-2839.5288170624303
G1301090,32.156746314261056,-81.88684194668228,1034.056333519742,6705.454884000925,-2633.214402955453
G5100590,38.83866991436412,-77.27569052862559,1508.4422807169326,5971.532346675915,-3001.285036845843
G0900010,41.27328654504733,-73.38909812511007,1703.4841822295848,5385.959723617034,-3029.0092762002632
G3900450,39.75151963812521,-82.63060972354911,1580.1833135402542,6827.817663285489,-3284.6923051359227
G4500390,34.39512599920664,-81.12117075947327,1183.0246925013007,6580.644345387622,-2790.172889475241
G4600470,43.23941846414391,-103.52755686847102,1869.647309117349,10717.955031154504,-4476.471354006275
G3000250,46.33354693723346,-104.41717413945844,2146.797571784816,10902.946255269992,-4838.018039043878
G4801450,31.253259464384247,-96.93594750159885,976.7662271481234,9396.577918032724,-3029.564318693398
G1301110,34.86420906793755,-84.31956241840149,1215.513073932859,7109.788606430705,-2939.7348526721594
G4801470,33.59372012163423,-96.10696324424174,1128.5380316106923,9236.548384030031,-3228.590424967245
G2700430,43.67386730528579,-93.94799812563808,1907.4066853997117,8826.226351814894,-4103.072403736355
G4600490,45.07105296716039,-99.1452496937855,2031.3998155685777,9829.780536843076,-4468.580800390949
G0500450,35.146862479852516,-92.33213212573811,1235.3019421776646,8525.222622884763,-3245.1847502948904
G5100610,38.73832253064436,-77.80906745096276,1500.6576324882285,6054.250977588472,-3014.1927507240575
G0100570,33.72115842883136,-87.73884439476274,1137.1165257823443,7698.1048157283885,-2958.6554721983766
G1301130,33.413903919807076,-84.49416735114929,1116.4889751620988,7139.264316364022,-2823.279989655402
G1700510,39.00005807274787,-89.02414845399979,1521.0045296777062,7925.299007959792,-3471.946959582919
G1800410,39.64001078881443,-85.17869054581423,1571.3304553373243,7255.409323099583,-3376.4842122131618
G1900650,42.86239510023916,-91.844321497187,1837.1849137290064,8435.379391278648,-3936.667595725819
G2100670,38.04225747788468,-84.45871495337579,1447.213354013673,7133.274531575583,-3213.000180507591
G3900470,39.559807070080346,-83.45608326907562,1564.978335421979,6964.917834614884,-3301.5065529491917
G4200510,39.919807351342264,-79.64739868128629,1593.59101896828,6343.708116695765,-3179.508811392501
G4700470,35.19699076551541,-89.4143849728596,1238.828158947777,7994.93224007474,-3147.117282193979
G4801490,29.876780142368272,-96.9199926326593,892.6219916754111,9393.484971914731,-2895.6573112859146
G5400190,38.028726252805825,-81.08106159574922,1446.184020410843,6574.1385494936785,-3083.4094957116345
G4700490,36.38039897012284,-84.93255516969161,1323.533429225315,7213.538927652709,-3089.88024262535
G3000270,47.26255956175081,-109.2244362625474,2233.749536328043,11929.97747687128,-5162.226424457302
G5300190,48.46818884518508,-118.51665231847848,2349.1653299325235,14046.19687677911,-5744.2874858711575
G2700450,43.673986741403645,-92.09016654224172,1907.4171178883016,8480.598773777818,-4021.944712579519
G3100590,40.52458281670992,-97.5965013388562,1642.2418124683809,9525.077073585362,-3955.0575011276183
G2000550,38.04425744675825,-100.73732554263796,1447.3655246752207,10148.008757483418,-3832.4767474420146
G0250015,57.50681556133293,-134.39038590977847,3307.033836005163,18060.775824979184,-7728.363135729986
G4801510,32.74275313513658,-100.40216808920364,1072.0878828684963,10080.595357012702,-3287.4434039772827
G1200350,29.460764170952352,-81.31384734234601,867.9366255364698,6611.941769614351,-2395.568080385676
G3000290,48.29375209506284,-114.04751402964216,2332.2864914193865,13006.835456341423,-5507.78236960574
G2100690,38.370128079634846,-83.69653429636034,1472.2667288475825,7005.109853221823,-3211.4467407728966
G4500410,34.02429662611619,-79.70267327869678,1157.6527609019415,6352.516127770686,-2711.827397528804
G5500370,45.84845433387864,-88.39806590802799,2102.0807648057553,7814.21805628006,-4052.914687987416
G1301150,34.25970765425406,-85.2159015517575,1173.727568554954,7261.749877278826,-2919.4718746569065
G1800430,38.31914293506576,-85.90693442720085,1468.3567152780004,7380.001382679387,-3291.880099429231
G1900670,43.05985987695708,-92.78900334677786,1854.151532623178,8609.799142088354,-3995.481482234756
G2100710,37.557055590420866,-82.74566011355218,1410.5324246219632,6846.8442676275,-3107.6833567507497
G4801530,34.072312244217606,-101.30323525299376,1160.922461667461,10262.3454727234,-3451.6354628894364
G5100630,36.931465810208365,-80.36272228402127,1363.9331668905895,6458.1671328987295,-2967.913130447602
G5100650,37.841846973622154,-78.27705222936399,1432.005382375036,6127.296905718577,-2962.1482320098207
G4801550,33.97463058307604,-99.77782945954776,1154.275523256486,9955.615251658595,-3389.914896269297
