gisjoin,state,county,year,ag_diversity_index,ag_diversity_z
G1800810,Indiana,Johnson,1880,0.5856967780600539,-0.008659565924810535
G1800830,Indiana,Knox,1880,0.5771625353243324,-0.06799994049693595
G1800850,Indiana,Kosciusko,1880,0.6912042482644125,0.7249559399803713
G1800870,Indiana,Lagrange,1880,0.6714389188551485,0.5875234709251065
G1800890,Indiana,Lake,1880,0.6757295310275486,0.6173569946879406
G1800910,Indiana,LaPorte,1880,0.7154579415597194,0.8935969418207382
G1800930,Indiana,Lawrence,1880,0.7053424707121387,0.8232619574926763
G1800950,Indiana,Madison,1880,0.5865593656766035,-0.002661813827476972
G1800970,Indiana,Marion,1880,0.6334857719309144,0.3236273029325817
G1800990,Indiana,Marshall,1880,0.6847838078675637,0.6803132751458791
G1801010,Indiana,Martin,1880,0.6804510616992421,0.6501867848976023
G1801030,Indiana,Miami,1880,0.6477651288564716,0.42291465798576544
G1801050,Indiana,Monroe,1880,0.70777291876919,0.8401613711313163
G1801070,Indiana,Montgomery,1880,0.641631185554645,0.38026406737026486
G1801090,Indiana,Morgan,1880,0.6101539126914731,0.16139600607276855
G1801110,Indiana,Newton,1880,0.540174671545752,-0.32518429290077355
G1801130,Indiana,Noble,1880,0.6989721752622959,0.7789679609619089
G1801150,Indiana,Ohio,1880,0.6579744224315844,0.4939020113602139
G1801170,Indiana,Orange,1880,0.6922827995301901,0.7324553324968969
G1801190,Indiana,Owen,1880,0.7170671058514178,0.9047857976776011
G1801210,Indiana,Parke,1880,0.6355919467631442,0.33827197702132916
G1801230,Indiana,Perry,1880,0.6800293403197453,0.6472544679481831
G1801250,Indiana,Pike,1880,0.633905659907106,0.32654687184538655
G1801270,Indiana,Porter,1880,0.7215288509387544,0.9358092443883083
G1801290,Indiana,Posey,1880,0.5738989457848979,-0.09069236110375851
G1801310,Indiana,Pulaski,1880,0.7124476945488841,0.8726660647987028
G1801330,Indiana,Putnam,1880,0.6637766350426328,0.5342460091053883
G1801350,Indiana,Randolph,1880,0.6366114116425298,0.34536052953608837
G1801370,Indiana,Ripley,1880,0.7266250146749849,0.9712439366455385
G1801390,Indiana,Rush,1880,0.5994763209647274,0.08715247771128595
G1801410,Indiana,St Joseph,1880,0.6976945918923284,0.7700846565998632
G1801430,Indiana,Scott,1880,0.6878741195181961,0.7018008583529471
G1801450,Indiana,Shelby,1880,0.5799835089230325,-0.048385121093654684
G1801470,Indiana,Spencer,1880,0.6873005991653914,0.6978130513952524
G1801490,Indiana,Starke,1880,0.7175395103384135,0.9080705248732013
G1801510,Indiana,Steuben,1880,0.7035474416102669,0.8107807447393655
G1801530,Indiana,Sullivan,1880,0.6135020290401839,0.1846761592622193
G1801550,Indiana,Switzerland,1880,0.6931876937628465,0.7387472513439234
G1801570,Indiana,Tippecanoe,1880,0.6060467267836873,0.13283788348911812
G1801590,Indiana,Tipton,1880,0.5667572434319834,-0.14035011116173615
G1801610,Indiana,Union,1880,0.6108352071520768,0.16613318894160345
G1801630,Indiana,Vanderburgh,1880,0.6243091022595555,0.25981999952137186
G1801650,Indiana,Vermillion,1880,0.6192126000383771,0.22438295370750846
G1801670,Indiana,Vigo,1880,0.6186350812172297,0.22036734456319662
G1801690,Indiana,Wabash,1880,0.6519117439439206,0.4517469399017359
G1801710,Indiana,Warren,1880,0.5752185879024371,-0.0815166134737834
G1801730,Indiana,Warrick,1880,0.6895153558069151,0.7132127175125541
G1801750,Indiana,Washington,1880,0.7217270542142049,0.9371873932142639
G1801770,Indiana,Wayne,1880,0.6416932716566219,0.3806957650218457
G1801790,Indiana,Wells,1880,0.6834523072698557,0.6710550730232374
G1801810,Indiana,White,1880,0.627627415089067,0.2828929226087953
G1801830,Indiana,Whitley,1880,0.7114855489287559,0.8659760650811695
G1900010,Iowa,Adair,1880,0.5718873175272999,-0.10467963308585085
G1900030,Iowa,Adams,1880,0.5769292045942995,-0.06962233786107251
G1900050,Iowa,Allamakee,1880,0.7287975552359942,0.9863500655260561
G1900070,Iowa,Appanoose,1880,0.647220928868816,0.4191307216589412
G1900090,Iowa,Audubon,1880,0.5948960344764149,0.05530478784813553
G1900110,Iowa,Benton,1880,0.6772781610933928,0.6281249434124595
G1900130,Iowa,Black Hawk,1880,0.7131227611960577,0.877359944378288
G1900150,Iowa,Boone,1880,0.6101990248674871,0.16170968046724402
G1900170,Iowa,Bremer,1880,0.7405015372034556,1.067730299887979
G1900190,Iowa,Buchanan,1880,0.6937718509201086,0.7428090182275662
G1900210,Iowa,Buena Vista,1880,0.6762093349172255,0.6206931714778756
G1900230,Iowa,Butler,1880,0.7034731529677738,0.8102642002715656
G1900250,Iowa,Calhoun,1880,0.6704970740285672,0.580974626870763
G1900270,Iowa,Carroll,1880,0.6466350952543136,0.4150572980174969
G1900290,Iowa,Cass,1880,0.5719776872612163,-0.10405127342622493
G1900310,Iowa,Cedar,1880,0.652063572188605,0.45280263344001437
G1900330,Iowa,Cerro Gordo,1880,0.6710666600241599,0.5849350774199414
G1900350,Iowa,Cherokee,1880,0.6637062871562982,0.5337568655393187
G1900370,Iowa,Chickasaw,1880,0.7109587078497437,0.8623128288765427
G1900390,Iowa,Clarke,1880,0.6293581275179292,0.29492692808363824
G1900410,Iowa,Clay,1880,0.6960070597463419,0.7583508926624735
G1900430,Iowa,Clayton,1880,0.7255119092288346,0.963504281686305
G1900450,Iowa,Clinton,1880,0.6815158261533691,0.6575903148293816
G1900470,Iowa,Crawford,1880,0.6388162542125166,0.36069126104058974
G1900490,Iowa,Dallas,1880,0.5661576941504525,-0.1445189027044912
G1900510,Iowa,Davis,1880,0.6667582641596181,0.5549778999264084
G1900530,Iowa,Decatur,1880,0.6196677486947213,0.22754769750374665
G1900550,Iowa,Delaware,1880,0.6812935784526113,0.6560449800856717
G1900570,Iowa,Des Moines,1880,0.6327859807966176,0.3187615088232101
G1900590,Iowa,Dickinson,1880,0.7531520542044721,1.1556919902942326
G1900610,Iowa,Dubuque,1880,0.7151833223622075,0.8916874571072505
G1900630,Iowa,Emmet,1880,0.727124866510045,0.9747195109925023
G1900650,Iowa,Fayette,1880,0.7489014517230119,1.126136662280033
G1900670,Iowa,Floyd,1880,0.6589485486305615,0.5006753145480723
G1900690,Iowa,Franklin,1880,0.7048993927538528,0.8201811437844738
G1900710,Iowa,Fremont,1880,0.4504625595735233,-0.9489713696153669
G1900730,Iowa,Greene,1880,0.5897861277310865,0.0197745375744678
G1900750,Iowa,Grundy,1880,0.7023463253294622,0.8024291320404086
G1900770,Iowa,Guthrie,1880,0.5928636125655895,0.04117293324641868
G1900790,Iowa,Hamilton,1880,0.6789370035545255,0.6396592219709702
G1900810,Iowa,Hancock,1880,0.6562472966458492,0.4818929445651343
G1900830,Iowa,Hardin,1880,0.6767804689754591,0.624664386030354
G1900850,Iowa,Harrison,1880,0.5028196513887099,-0.5849215603902435
G1900870,Iowa,Henry,1880,0.6683403948335844,0.5659787853854357
G1900890,Iowa,Howard,1880,0.6499283803634252,0.43795619813074266
G1900910,Iowa,Humboldt,1880,0.6898173170094191,0.7153123169049912
G1900930,Iowa,Ida,1880,0.6196854920194996,0.22767107055172592
G1900950,Iowa,Iowa,1880,0.6666867561955454,0.55448069009721
G1900970,Iowa,Jackson,1880,0.7094858163047164,0.8520715059270326
G1900990,Iowa,Jasper,1880,0.6439201893841597,0.3961799897135432
G1901010,Iowa,Jefferson,1880,0.696172447594153,0.7595008689571138
G1901030,Iowa,Johnson,1880,0.6574578581843,0.4903102321158621
G1901050,Iowa,Jones,1880,0.6329954368376317,0.3202179004815051
G1901070,Iowa,Keokuk,1880,0.6644873227171002,0.539187569137442
G1901090,Iowa,Kossuth,1880,0.7058526511364803,0.8268093486810095
G1901110,Iowa,Lee,1880,0.6859849463541785,0.6886650422464777
G1901130,Iowa,Linn,1880,0.6464759027781976,0.41395039943793677
G1901150,Iowa,Louisa,1880,0.6154128554281861,0.19796253476355616
G1901170,Iowa,Lucas,1880,0.619559002282067,0.22679156095360217
G1901190,Iowa,Lyon,1880,0.7272350034260782,0.9754853160034459
G1901210,Iowa,Madison,1880,0.6282090012857806,0.2869368130660594
G1901230,Iowa,Mahaska,1880,0.6689428656023138,0.5701678906396738
G1901250,Iowa,Marion,1880,0.6410413749626371,0.3761629909724892
G1901270,Iowa,Marshall,1880,0.6635622261164918,0.5327551790009716
G1901290,Iowa,Mills,1880,0.4972493389309598,-0.6236531078705038
G1901310,Iowa,Mitchell,1880,0.5915832497964963,0.03227030314097584
G1901330,Iowa,Monona,1880,0.5540174801277908,-0.22893234977872665
G1901350,Iowa,Monroe,1880,0.6707529583922687,0.5827538443666095
G1901370,Iowa,Montgomery,1880,0.5218384465126409,-0.4526799003492536
G1901390,Iowa,Muscatine,1880,0.6557015934540975,0.47809855614585367
G1901410,Iowa,O Brien,1880,0.7131270008878567,0.8773894238420458
G1901430,Iowa,Osceola,1880,0.736712755946487,1.0413861114318306
G1901450,Iowa,Page,1880,0.5259818858303862,-0.4238697002242053
G1901470,Iowa,Palo Alto,1880,0.6674052823293753,0.5594767525765278
G1901490,Iowa,Plymouth,1880,0.7196962683060781,0.9230669140814604
G1901510,Iowa,Pocahontas,1880,0.6540364484822139,0.4665204549119998
G1901530,Iowa,Polk,1880,0.6206544298517247,0.2344082979404753
G1901550,Iowa,Pottawattamie,1880,0.5879880373108585,0.0072720388343893196
G1901570,Iowa,Poweshiek,1880,0.6719356750499546,0.5909775206379686
G1901590,Iowa,Ringgold,1880,0.5585075850916281,-0.19771171091559542
G1901610,Iowa,Sac,1880,0.6495565394589122,0.4353707105557669
G1901630,Iowa,Scott,1880,0.7438564787553326,1.0910579101424505
G1901650,Iowa,Shelby,1880,0.5715314746607332,-0.10715388295719633
G1901670,Iowa,Sioux,1880,0.7036204078116538,0.8112880939975812
G1901690,Iowa,Story,1880,0.6235143195108122,0.25429370885043917
G1901710,Iowa,Tama,1880,0.6883721349037865,0.7052636634826767
G1901730,Iowa,Taylor,1880,0.5736261981973991,-0.09258883212140061
G1901750,Iowa,Union,1880,0.6145769930911635,0.19215060912403317
G1901770,Iowa,Van Buren,1880,0.6917563483240717,0.7287948071600381
G1901790,Iowa,Wapello,1880,0.6855973378019549,0.6859699189193621
G1901810,Iowa,Warren,1880,0.6227700565065617,0.24911869252854132
G1901830,Iowa,Washington,1880,0.6645707541529356,0.5397676853594523
G1901850,Iowa,Wayne,1880,0.6156380995273874,0.19952870409230225
G1901870,Iowa,Webster,1880,0.667516424314192,0.5602495460409209
G1901890,Iowa,Winnebago,1880,0.6538647878678094,0.4653268627593647
G1901910,Iowa,Winneshiek,1880,0.6718312090524892,0.5902511467098285
G1901930,Iowa,Woodbury,1880,0.6410552540565693,0.37625949521523905
G1901950,Iowa,Worth,1880,0.5862641937019522,-0.004714206298772628
G1901970,Iowa,Wright,1880,0.6904804182740842,0.7199229986775849
G2000010,Kansas,Allen,1880,0.5773261918383527,-0.06686200252822982
G2000030,Kansas,Anderson,1880,0.5601995434180793,-0.18594717081975395
G2000035,Kansas,Arapahoe,1880,,
G2000050,Kansas,Atchison,1880,0.6295551687963906,0.2962969973015116
G2000070,Kansas,Barber,1880,0.7470686868888062,1.1133930650878459
G2000090,Kansas,Barton,1880,0.6145191162933785,0.191748179644822
G2000110,Kansas,Bourbon,1880,0.5731938465351321,-0.09559506365011279
G2000130,Kansas,Brown,1880,0.5971613192642237,0.07105578673388997
G2000135,Kansas,Buffalo,1880,,
G2000150,Kansas,Butler,1880,0.657528111315568,0.49079871683013626
G2000170,Kansas,Chase,1880,0.6835642524487611,0.6718334512641072
G2000190,Kansas,Chautauqua,1880,0.5630205597969535,-0.16633205395697545
G2000210,Kansas,Cherokee,1880,0.5690853264282525,-0.12416246319909326
G2000230,Kansas,Cheyenne,1880,0.0,-4.0811317549680775
G2000250,Kansas,Clark,1880,0.0,-4.0811317549680775
G2000270,Kansas,Clay,1880,0.6349936498580409,0.3341118935137939
G2000290,Kansas,Cloud,1880,0.6486387905206759,0.42898941025244103
G2000310,Kansas,Coffey,1880,0.6011570458932949,0.09883890964231691
G2000330,Kansas,Comanche,1880,0.11757704293628812,-3.2635939856568674
G2000350,Kansas,Cowley,1880,0.6228769842755091,0.24986218366864457
G2000370,Kansas,Crawford,1880,0.574949757169436,-0.08338584978294208
G2000375,Kansas,Davis,1880,0.6896215870997549,0.7139513659086213
G2000390,Kansas,Decatur,1880,0.6413877329118904,0.37857129023010183
G2000410,Kansas,Dickinson,1880,0.6089862088137835,0.1532767168004596
G2000430,Kansas,Doniphan,1880,0.6011098099079353,0.09851046795729312
G2000450,Kansas,Douglas,1880,0.635342810545303,0.33653968079493946
G2000470,Kansas,Edwards,1880,0.6327794434011359,0.3187160529452107
G2000490,Kansas,Elk,1880,0.5545561153100829,-0.22518710670740552
G2000510,Kansas,Ellis,1880,0.5910431628111488,0.028514965379382928
G2000530,Kansas,Ellsworth,1880,0.6133667934540414,0.18373583794893092
G2000555,Kansas,Foote,1880,0.3420533859022856,-1.7027630265809255
G2000570,Kansas,Ford,1880,0.7211397171968728,0.933103516098526
G2000590,Kansas,Franklin,1880,0.5295237453585784,-0.39924241018884565
G2000630,Kansas,Gove,1880,0.5756503424231918,-0.07851453399489129
G2000650,Kansas,Graham,1880,0.5677639340021785,-0.13335038109036593
G2000670,Kansas,Grant,1880,,
G2000710,Kansas,Greeley,1880,,
G2000730,Kansas,Greenwood,1880,0.614578929970673,0.1921640766523366
G2000750,Kansas,Hamilton,1880,,
G2000770,Kansas,Harper,1880,0.5815793067056217,-0.03728920537006643
G2000790,Kansas,Harvey,1880,0.6964008923757484,0.7610892932999298
G2000830,Kansas,Hodgeman,1880,0.6698142625885471,0.5762268961267891
G2000850,Kansas,Jackson,1880,0.6278563303216034,0.28448461809539216
G2000870,Kansas,Jefferson,1880,0.6292663195354156,0.29428856798072406
G2000890,Kansas,Jewell,1880,0.6436271308895247,0.3941422927108091
G2000910,Kansas,Johnson,1880,0.6149408225549622,0.1946803914762294
G2000915,Kansas,Kansas,1880,,
G2000930,Kansas,Kearny,1880,0.0,-4.0811317549680775
G2000950,Kansas,Kingman,1880,0.6147208242174519,0.19315069702560606
G2000990,Kansas,Labette,1880,0.6109354209925728,0.1668299967330494
G2001010,Kansas,Lane,1880,0.6056083055665813,0.12978944907623885
G2001030,Kansas,Leavenworth,1880,0.6442580017483059,0.3985288697307034
G2001050,Kansas,Lincoln,1880,0.6506321471849622,0.44284963602496163
G2001070,Kansas,Linn,1880,0.5154638413538439,-0.49700386318770123
G2001110,Kansas,Lyon,1880,0.6130142746996241,0.18128470132455707
G2001130,Kansas,McPherson,1880,0.6396116786807076,0.3662220137210491
G2001150,Kansas,Marion,1880,0.6959878866310306,0.7582175779818955
G2001170,Kansas,Marshall,1880,0.6805966641048655,0.6511991888748332
G2001190,Kansas,Meade,1880,0.0,-4.0811317549680775
G2001210,Kansas,Miami,1880,0.5077851985179068,-0.5503950727185548
G2001230,Kansas,Mitchell,1880,0.6370115624947706,0.34814286209828976
G2001250,Kansas,Montgomery,1880,0.5819565635388585,-0.034666059709999864
G2001270,Kansas,Morris,1880,0.6905606644920641,0.7204809674136967
G2001310,Kansas,Nemaha,1880,0.6045731534855481,0.12259182016764035
G2001330,Kansas,Neosho,1880,0.5628151378149551,-0.1677603959592617
G2001350,Kansas,Ness,1880,0.6752808917165147,0.6142375117309937
G2001370,Kansas,Norton,1880,0.6796036222476884,0.6442943611595356
G2001390,Kansas,Osage,1880,0.5878057803739499,0.006004768235294188
G2001410,Kansas,Osborne,1880,0.6628626548462568,0.527890913652403
G2001430,Kansas,Ottawa,1880,0.6470991709291429,0.41828411324023673
G2001450,Kansas,Pawnee,1880,0.6252640957256954,0.2664602688164406
G2001470,Kansas,Phillips,1880,0.6665854833155529,0.5537765185826596
G2001490,Kansas,Pottawatomie,1880,0.6601621464305026,0.5091137138599388
G2001510,Kansas,Pratt,1880,0.6360682661830745,0.3415839255643832
G2001530,Kansas,Rawlins,1880,0.6764754255639922,0.6225433553943919
G2001550,Kansas,Reno,1880,0.64574522402425,0.40886983724937226
G2001570,Kansas,Republic,1880,0.6755902588026723,0.6163886057813232
G2001590,Kansas,Rice,1880,0.6376434889800814,0.35253677911021497
G2001610,Kansas,Riley,1880,0.6541418246545635,0.4672531574764617
G2001630,Kansas,Rooks,1880,0.6471513757799545,0.4186471044859245
G2001650,Kansas,Rush,1880,0.6290973533085296,0.2931137104680022
G2001670,Kansas,Russell,1880,0.6611266056335827,0.5158198004035934
G2001690,Kansas,Saline,1880,0.6393044799229619,0.3640859965116467
G2001710,Kansas,Scott,1880,,
G2001730,Kansas,Sedgwick,1880,0.6531804576987092,0.4605685719744732
G2001735,Kansas,Sequoyah,1880,0.0,-4.0811317549680775
G2001750,Kansas,Seward,1880,,
G2001770,Kansas,Shawnee,1880,0.5874051823827655,0.0032193266225048266
G2001790,Kansas,Sheridan,1880,0.6018584971803078,0.10371624714072444
G2001810,Kansas,Sherman,1880,,
G2001830,Kansas,Smith,1880,0.6312294345651326,0.3079385173434226
G2001850,Kansas,Stafford,1880,0.6469712750657377,0.4173948265541521
G2001870,Kansas,Stanton,1880,,
G2001890,Kansas,Stevens,1880,,
G2001910,Kansas,Sumner,1880,0.6355490901779168,0.33797398622132163
G2001930,Kansas,Thomas,1880,0.6339830991340913,0.3270853229860661
G2001950,Kansas,Trego,1880,0.6761658340116056,0.6203907005834276
G2001970,Kansas,Wabaunsee,1880,0.6733871339195877,0.6010698177130861
G2001990,Kansas,Wallace,1880,0.37892207224761165,-1.446407339794982
G2002010,Kansas,Washington,1880,0.6789114102247666,0.6394812661966308
G2002030,Kansas,Wichita,1880,,
G2002050,Kansas,Wilson,1880,0.6066121789024104,0.13676959032787267
G2002070,Kansas,Woodson,1880,0.6141431686670236,0.1891341371740089
G2002090,Kansas,Wyandotte,1880,0.6040528993845133,0.11897438459847555
G2100010,Kentucky,Adair,1880,0.5572801633426127,-0.20624623103648262
G2100030,Kentucky,Allen,1880,0.5497037445744148,-0.2589266552454534
G2100050,Kentucky,Anderson,1880,0.5949933848967344,0.05598168568024542
G2100070,Kentucky,Ballard,1880,0.5988560309090716,0.08283947122836612
G2100090,Kentucky,Barren,1880,0.6161180526120167,0.2028659182659443
G2100110,Kentucky,Bath,1880,0.5570510196799091,-0.20783951484580557
G2100130,Kentucky,Bell,1880,0.35141481361507854,-1.63767106186778
G2100150,Kentucky,Boone,1880,0.6687642987312216,0.5689262778399311
G2100170,Kentucky,Bourbon,1880,0.6222554364776576,0.24554043184119673
G2100190,Kentucky,Boyd,1880,0.6318688585741414,0.3123845662056345
G2100210,Kentucky,Boyle,1880,0.6735837279704993,0.602436777264273
G2100230,Kentucky,Bracken,1880,0.6683332579618135,0.5659291612234247
G2100250,Kentucky,Breathitt,1880,0.3755357230935823,-1.469953333675728
G2100270,Kentucky,Breckinridge,1880,0.6449273086079619,0.4031827003030908
G2100290,Kentucky,Bullitt,1880,0.6152087028692504,0.19654301932530943
G2100310,Kentucky,Butler,1880,0.5138419348667765,-0.5082813181938368
G2100330,Kentucky,Caldwell,1880,0.5323107479319518,-0.37986379842927853
G2100350,Kentucky,Calloway,1880,0.5337794883851417,-0.36965133888946294
G2100370,Kentucky,Campbell,1880,0.7519138926178137,1.147082793836111
G2100410,Kentucky,Carroll,1880,0.6396059040121231,0.36618186124268154
G2100430,Kentucky,Carter,1880,0.5694912850709193,-0.12133974785543339
G2100450,Kentucky,Casey,1880,0.47468368853797016,-0.7805567943778946
G2100470,Kentucky,Christian,1880,0.6609696760593512,0.5147286362540944
G2100490,Kentucky,Clark,1880,0.5918531923802572,0.03414727038099711
G2100510,Kentucky,Clay,1880,0.4362550468010279,-1.0477591772470012
G2100530,Kentucky,Clinton,1880,0.5123675207392563,-0.5185332279778497
G2100550,Kentucky,Crittenden,1880,0.4680064401197397,-0.8269850990932546
G2100570,Kentucky,Cumberland,1880,0.5456820227400291,-0.28689052825300604
G2100590,Kentucky,Daviess,1880,0.621623939397777,0.2411495005750326
G2100610,Kentucky,Edmonson,1880,0.45367064887196507,-0.9266648537913517
G2100630,Kentucky,Elliott,1880,0.5355654428999962,-0.35723322363752014
G2100650,Kentucky,Estill,1880,0.4486157619917662,-0.9618125394360535
G2100670,Kentucky,Fayette,1880,0.6870710783828828,0.696217145393055
G2100690,Kentucky,Fleming,1880,0.6647211423299667,0.5408133658061648
G2100710,Kentucky,Floyd,1880,0.39363101276658985,-1.3441330001746803
G2100730,Kentucky,Franklin,1880,0.6501154464519754,0.4392569077669767
G2100750,Kentucky,Fulton,1880,0.5551608221734377,-0.22098245341958522
G2100770,Kentucky,Gallatin,1880,0.6238849190604732,0.25687056502551564
G2100790,Kentucky,Garrard,1880,0.5972501541454914,0.07167347424205453
G2100810,Kentucky,Grant,1880,0.6042881618192771,0.12061021350959844
G2100830,Kentucky,Graves,1880,0.5993712168859158,0.08642166707009898
G2100850,Kentucky,Grayson,1880,0.5596961206569186,-0.1894475745627091
G2100870,Kentucky,Green,1880,0.5366348859837357,-0.34979716221556867
G2100890,Kentucky,Greenup,1880,0.5934836899005775,0.045484460638047786
G2100910,Kentucky,Hancock,1880,0.5931994356960083,0.04350798170544876
G2100930,Kentucky,Hardin,1880,0.585226564210514,-0.011929061160036187
G2100950,Kentucky,Harlan,1880,0.2412269472096138,-2.4038303414058677
G2100970,Kentucky,Harrison,1880,0.6248721481575765,0.26373497540435414
G2100990,Kentucky,Hart,1880,0.5797187001760548,-0.05022639169284476
G2101010,Kentucky,Henderson,1880,0.5113388680551763,-0.5256856652201647
G2101030,Kentucky,Henry,1880,0.65882085792437,0.4997874543630004
G2101050,Kentucky,Hickman,1880,0.5242286928837475,-0.436060017440669
G2101070,Kentucky,Hopkins,1880,0.5704154322714426,-0.11491395909630914
G2101090,Kentucky,Jackson,1880,0.4818218411244364,-0.730923726588421
G2101110,Kentucky,Jefferson,1880,0.687362652805382,0.6982445233318533
G2101130,Kentucky,Jessamine,1880,0.6288679612856576,0.29151869975848677
G2101150,Kentucky,Johnson,1880,0.47130133338809466,-0.8040750171124627
G2101170,Kentucky,Kenton,1880,0.6894049925836799,0.712445338940305
G2101210,Kentucky,Knox,1880,0.5118958612433531,-0.5218127750945782
G2101230,Kentucky,Larue,1880,0.6145010329604859,0.19162244244931534
G2101250,Kentucky,Laurel,1880,0.579196194811215,-0.05385948077006982
G2101270,Kentucky,Lawrence,1880,0.5009215951670357,-0.59811914225438
G2101290,Kentucky,Lee,1880,0.45120466018632044,-0.9438113888534814
G2101310,Kentucky,Leslie,1880,0.220407875549941,-2.5485897007053016
G2101330,Kentucky,Letcher,1880,0.4247215021266124,-1.1279543254655375
G2101350,Kentucky,Lewis,1880,0.6464853509890338,0.414016094823857
G2101370,Kentucky,Lincoln,1880,0.6103415034795585,0.1627003640546049
G2101390,Kentucky,Livingston,1880,0.47677082065384446,-0.7660445282785143
G2101410,Kentucky,Logan,1880,0.6508816296403674,0.4445843397135448
G2101430,Kentucky,Lyon,1880,0.4443893103747083,-0.9911999414392118
G2101450,Kentucky,McCracken,1880,0.6382808511703761,0.35696849171570405
G2101490,Kentucky,McLean,1880,0.6463038523245881,0.4127540966517791
G2101510,Kentucky,Madison,1880,0.5763746020892591,-0.0734786050668304
G2101530,Kentucky,Magoffin,1880,0.503029519532022,-0.5834623032984839
G2101550,Kentucky,Marion,1880,0.6161291151016646,0.20294283807004806
G2101570,Kentucky,Marshall,1880,0.5431309691578332,-0.30462853733112094
G2101590,Kentucky,Martin,1880,0.3147249189985446,-1.8927835723713673
G2101610,Kentucky,Mason,1880,0.6736664151247542,0.603011718340797
G2101630,Kentucky,Meade,1880,0.6174817880321042,0.2123482558501031
G2101650,Kentucky,Menifee,1880,0.39744253967042664,-1.3176306564788884
G2101670,Kentucky,Mercer,1880,0.6256256775179625,0.2689744226384054
G2101690,Kentucky,Metcalfe,1880,0.6029329314286327,0.11118701317387822
G2101710,Kentucky,Monroe,1880,0.5756515923477742,-0.07850584300786376
G2101730,Kentucky,Montgomery,1880,0.5812260916698277,-0.039745183384470806
G2101750,Kentucky,Morgan,1880,0.5218673986499948,-0.45247859008325286
G2101770,Kentucky,Muhlenberg,1880,0.6019413857171261,0.10429258847232767
G2101790,Kentucky,Nelson,1880,0.6397628288085974,0.36727299217143494
G2101810,Kentucky,Nicholas,1880,0.6359472631893771,0.34074256644293477
G2101830,Kentucky,Ohio,1880,0.6126865980152063,0.17900629680829974
G2101850,Kentucky,Oldham,1880,0.6607199057438868,0.5129919310143177
G2101870,Kentucky,Owen,1880,0.6039287023195901,0.11811081643179357
G2101890,Kentucky,Owsley,1880,0.5648785031926098,-0.1534133849612397
G2101910,Kentucky,Pendleton,1880,0.6447651814410054,0.402055396204363
G2101930,Kentucky,Perry,1880,0.28445660843253284,-2.103245465977291
G2101950,Kentucky,Pike,1880,0.3841331627081105,-1.4101735379884195
G2101970,Kentucky,Powell,1880,0.38462930566447495,-1.406723752250693
G2101990,Kentucky,Pulaski,1880,0.6009037735138807,0.09707785381948403
G2102010,Kentucky,Robertson,1880,0.6532337074106098,0.4609388283578324
G2102030,Kentucky,Rockcastle,1880,0.5260015755407729,-0.4237327935500288
G2102050,Kentucky,Rowan,1880,0.44416095636044994,-0.9927877346577502
G2102070,Kentucky,Russell,1880,0.4857967170295042,-0.7032855831246588
G2102090,Kentucky,Scott,1880,0.6286143412034226,0.28975522628522343
G2102110,Kentucky,Shelby,1880,0.663701543268376,0.5337238802944708
G2102130,Kentucky,Simpson,1880,0.6239544014269303,0.257353690450864
G2102150,Kentucky,Spencer,1880,0.6415390488140171,0.3796234213434264
G2102170,Kentucky,Taylor,1880,0.5769415658015968,-0.06953638780154169
G2102190,Kentucky,Todd,1880,0.6562029982623587,0.4815849286402692
G2102210,Kentucky,Trigg,1880,0.5736616662603178,-0.09234221526222328
G2102230,Kentucky,Trimble,1880,0.6647700546566011,0.5411534634426581
G2102250,Kentucky,Union,1880,0.5571615506680844,-0.20707096976884246
G2102270,Kentucky,Warren,1880,0.5812958960254045,-0.039259819101433134
G2102290,Kentucky,Washington,1880,0.6208680390845243,0.23589356760984317
G2102310,Kentucky,Wayne,1880,0.5290257235198073,-0.40270526018889063
G2102330,Kentucky,Webster,1880,0.6071045134860634,0.14019289565366308
G2102350,Kentucky,Whitley,1880,0.4524366479450378,-0.9352451203122129
G2102370,Kentucky,Wolfe,1880,0.5554622971732244,-0.21888623469632404
G2102390,Kentucky,Woodford,1880,0.6919683465227704,0.7302688749723746
G2200050,Louisiana,Ascension,1880,0.534083223229415,-0.3675394069948677
G2200070,Louisiana,Assumption,1880,0.5793888600750036,-0.052519838897405746
G2200090,Louisiana,Avoyelles,1880,0.532848069012209,-0.37612769258423306
G2200130,Louisiana,Bienville,1880,0.5580272750491244,-0.2010514070919913
G2200150,Louisiana,Bossier,1880,0.4787817858088269,-0.7520618669875871
G2200170,Louisiana,Caddo,1880,0.4567592231161911,-0.9051893511343844
G2200190,Louisiana,Calcasieu,1880,0.45144479752160294,-0.9421416637395271
G2200210,Louisiana,Caldwell,1880,0.49129873420109826,-0.6650289070521507
G2200230,Louisiana,Cameron,1880,0.5238181883772106,-0.4389143411265286
G2200250,Louisiana,Catahoula,1880,0.4964522610254736,-0.6291953572462732
G2200270,Louisiana,Claiborne,1880,0.5588112818088067,-0.19560004412666424
G2200290,Louisiana,Concordia,1880,0.23249762513186734,-2.4645271434415084
G2200310,Louisiana,De Soto,1880,0.5149127445863104,-0.5008357542673918
G2200330,Louisiana,East Baton Rouge,1880,0.6266084253276494,0.2758076736886316
G2200350,Louisiana,East Carroll,1880,0.2622869106245881,-2.2573960113523097
G2200370,Louisiana,East Feliciana,1880,0.5040381187867148,-0.5764493017446237
