gisjoin,year,bpd_fc
G37089.0,1930,0.3488604008564434
G37093.0,1930,0.2110519902373133
G3701050,1930,0.112856436692324
G3701070,1930,0.0859615908346695
G3701090,1930,0.1024670561448285
G3701150,1930,0.1410587577014375
G3701190,1930,0.5327928017656862
G3701510,1930,0.0547810588824992
G3701550,1930,0.2686809739532564
G3701570,1930,0.4344623783882024
G3701590,1930,0.1953911442655527
G3701610,1930,0.1966297117204571
G3701650,1930,0.3622068072675831
G3701670,1930,0.1068239110756572
G3701790,1930,0.2110142652249785
G38021.0,1930,0.861477750269509
G38029.0,1930,0.7626871372640559
G38027.0,1930,0.8280273328422507
G38035.0,1930,0.7510665781594614
G38039.0,1930,0.7518427077791261
G38037.0,1930,0.8653034979423868
G38047.0,1930,0.65565718845032
G38049.0,1930,0.838463941215813
G38051.0,1930,0.4911947043074435
G38059.0,1930,0.7838392465730439
G38061.0,1930,0.786845094042498
G38067.0,1930,0.5613709402627811
G38069.0,1930,0.7633543030417734
G38087.0,1930,0.8472840116438732
G38083.0,1930,0.7650472602286998
G38089.0,1930,0.7665209158866307
G38091.0,1930,0.7295031338431116
G38093.0,1930,0.8507120732645901
G38095.0,1930,0.8651846358424822
G3801030,1930,0.8142708414568938
G3801050,1930,0.8202259848069543
G39017.0,1930,0.6050203175445932
G39021.0,1930,0.2271045400490338
G39031.0,1930,0.1463625103243178
G39029.0,1930,0.5007915349520355
G42011.0,1930,0.0841708687537806
G42023.0,1930,0.2625376324466629
G42035.0,1930,0.0815701440779114
G42039.0,1930,0.2657194418941133
G42045.0,1930,0.5009438758612572
G42049.0,1930,0.3816682406636971
G42069.0,1930,0.1774480339062649
G42071.0,1930,0.0990952678674406
G42073.0,1930,0.288874759010382
G42075.0,1930,0.0734224187703045
G42077.0,1930,0.1312445659321508
G42079.0,1930,0.1096324302652212
G42085.0,1930,0.2699307529688903
G42087.0,1930,0.0753485781937811
G42083.0,1930,0.4251768281810578
G42089.0,1930,0.2442970456267116
G4201090,1930,0.0343804036841073
G4201190,1930,0.0529704598876094
G4201150,1930,0.2743636662031052
G4201170,1930,0.2728678057829821
G4201210,1930,0.1931080136831019
G4201330,1930,0.2043976712695873
G4407.00,1930,0.5696864899611489
G45023.0,1930,0.3155847095958163
G45033.0,1930,0.2607300174413296
G45071.0,1930,0.1702754314669841
G45073.0,1930,0.3360152658626972
G45075.0,1930,0.1050542585510448
G45077.0,1930,0.3134234596495595
G45083.0,1930,0.4401897615374555
G45085.0,1930,0.2648771447272154
G45087.0,1930,0.3732563822307002
G45089.0,1930,0.1113148022267327
G46087.0,1930,0.7535510752225341
G46089.0,1930,0.4841769781118507
G46093.0,1930,0.8626321840005678
G46097.0,1930,0.7821683361674991
G4601010,1930,0.7867192355240737
G4601070,1930,0.822125800211152
G4601030,1930,0.8646831684723698
G4601110,1930,0.7959124082237733
G4601270,1930,0.7017227181513004
G4601290,1930,0.7978459215433962
G4601350,1930,0.6415991847227279
G4601370,1930,0.8883424303361103
G4705.00,1930,0.0867326733287613
G4707.00,1930,0.1159042186971108
G47011.0,1930,0.3895702751413467
G47013.0,1930,0.3006761878399565
G47015.0,1930,0.0298798132530593
G47021.0,1930,0.0915449946137273
G47023.0,1930,0.1258469315485357
G47025.0,1930,0.2617594240493099
G47053.0,1930,0.1277322184709317
G47055.0,1930,0.166565114466556
G47071.0,1930,0.2201779488237506
G47065.0,1930,0.6264588529972809
G47069.0,1930,0.2877125182615047
G47077.0,1930,0.0690898921855042
G47073.0,1930,0.1610234316613179
G47075.0,1930,0.1713700044730886
G47079.0,1930,0.3121544115081491
G47085.0,1930,0.1290676760984965
G47083.0,1930,0.1451614877485719
G53031.0,1930,0.9145723320931406
G53027.0,1930,0.935111790491518
G53029.0,1930,0.9299985947626715
G53039.0,1930,0.914929758253452
G53033.0,1930,0.9423886924653808
G53053.0,1930,0.9347205845822856
G53063.0,1930,0.93734061042209
G53061.0,1930,0.9352055413969173
G53065.0,1930,0.931951329063776
G53073.0,1930,0.9325689511536588
G53075.0,1930,0.8998841791618608
G54033.0,1930,0.2864178142283099
G54031.0,1930,0.2155564131579463
G54035.0,1930,0.2201507968921475
G54037.0,1930,0.5615228017583698
G54039.0,1930,0.4055514148904439
G54041.0,1930,0.1553013562879466
G54045.0,1930,0.564060700501594
G54053.0,1930,0.2954799676816468
G54047.0,1930,0.691248958866526
G54087.0,1930,0.1212753102452665
G54089.0,1930,0.3181249116885323
G54091.0,1930,0.2295420189774257
G54093.0,1930,0.33764248744824
G54095.0,1930,0.390275752158136
G54097.0,1930,0.1361617768063708
G54099.0,1930,0.4363539698086159
G5401050,1930,0.1854823603514961
G5501.00,1930,0.3838030791999545
G55011.0,1930,0.2192951423069784
G55019.0,1930,0.3705890093690582
G55049.0,1930,0.1444788892435184
G55043.0,1930,0.2314122099539824
G55045.0,1930,0.2674029828752861
G55053.0,1930,0.2642671225327518
G55057.0,1930,0.3076717067157122
G55071.0,1930,0.1531631143055668
G55073.0,1930,0.2515676248663057
G55075.0,1930,0.5435851602485396
G55079.0,1930,0.4193149497758877
G55081.0,1930,0.2630259030967209
G55085.0,1930,0.5266975219977231
G55083.0,1930,0.2406335936113934
G55093.0,1930,0.3575078004576268
G55089.0,1930,0.1073260023222455
G55095.0,1930,0.6440482042926046
G55097.0,1930,0.2428038082758338
G5501370,1930,0.2094762944226722
G5501390,1930,0.2599354853808241
G5601.00,1930,0.9258887302850044
G5609.00,1930,0.9121309386036962
G56011.0,1930,0.919129095215122
G5607.00,1930,0.9257557663018128
G56013.0,1930,0.9333507247715668
G56015.0,1930,0.8607870438127772
G56019.0,1930,0.9155014487545204
G56021.0,1930,0.920072171126298
G56023.0,1930,0.8263044063566297
G56031.0,1930,0.9074257287416084
G56035.0,1930,0.9194557823129252
G56033.0,1930,0.9254613003328124
G56039.0,1930,0.8969866222242241
G56041.0,1930,0.7958468252412991
G56045.0,1930,0.9091326837004522
G0601070,1940,0.9091075674138378
G0601090,1940,0.7518375227673221
G0601110,1940,0.9071050669356792
G06073.0,1940,0.9552006916260826
G08065.0,1940,0.7706802013195657
G08071.0,1940,0.7228433982182361
G08079.0,1940,0.8246843198891789
G08083.0,1940,0.9038331713686528
G08093.0,1940,0.8656016590653711
G08099.0,1940,0.8843599677476018
G0801010,1940,0.8649744985282277
G0801090,1940,0.7990419773962307
G0801110,1940,0.7649559568751487
G0801130,1940,0.8452047745460142
G0801170,1940,0.8824111603355641
G0801250,1940,0.8613737863347886
G0901.00,1940,0.6449166881758179
G0903.00,1940,0.570790310063809
G0907.00,1940,0.4515562193572695
G09015.0,1940,0.5597563977343177
G1101.00,1940,0.9095696436871882
G1201.00,1940,0.7386771980074986
G1203.00,1940,0.4179545485491752
G12057.0,1940,0.8204921076801668
G12061.0,1940,0.8621613540561297
G12067.0,1940,0.3491583787803358
G12077.0,1940,0.4984705901342976
G12079.0,1940,0.479368013255852
G12081.0,1940,0.8735740276956823
G12083.0,1940,0.7874118832934792
G12093.0,1940,0.6201215763950549
G12099.0,1940,0.9314153306631566
G1201010,1940,0.8515750127197694
G1201030,1940,0.9341172854001968
G12031.0,1940,0.8235610372182982
G12025.0,1940,0.9326633468574146
G1301.00,1940,0.1734284834383507
G1303.00,1940,0.0874059178397012
G1305.00,1940,0.1224890976267469
G1307.00,1940,0.1256066774898214
G1309.00,1940,0.1966576722185695
G13015.0,1940,0.1589800381218595
G13017.0,1940,0.3269817633974848
G13019.0,1940,0.1402294495982121
G13021.0,1940,0.3011423948806651
G13067.0,1940,0.2320480387023743
G13071.0,1940,0.1947325460943181
G13075.0,1940,0.1621762795155699
G13077.0,1940,0.1651299624192828
G13079.0,1940,0.0985463712112066
G13081.0,1940,0.1579017150711457
G13083.0,1940,0.6285313721731516
G13085.0,1940,0.0548244282776387
G13087.0,1940,0.388003050982629
G13089.0,1940,0.4573471866117087
G13099.0,1940,0.3396636522256425
G1301030,1940,0.2434785199889285
G18053.0,1940,0.3927821903683146
G18057.0,1940,0.2360559993410187
G18059.0,1940,0.2250786203935932
G18061.0,1940,0.2537503510508226
G18063.0,1940,0.3411490028121318
G18065.0,1940,0.5015020696372048
G18075.0,1940,0.3456961756199425
G18077.0,1940,0.3833968185918941
G18081.0,1940,0.3041477178987003
G18097.0,1940,0.5073245812840128
G1801010,1940,0.1101341649080449
G1801030,1940,0.3066966822413318
G1801050,1940,0.2645919736262949
G1801070,1940,0.330240652387949
G1801110,1940,0.4922161051615928
G1801130,1940,0.3358641316217332
G1801150,1940,0.4007528617937408
G1801170,1940,0.1446437681788326
G1801310,1940,0.3609825473929122
G1801390,1940,0.2788080941752922
G1801410,1940,0.5639178425012862
G18089.0,1940,0.7843851218913588
G19013.0,1940,0.476045706680424
G19023.0,1940,0.3261500659937677
G19025.0,1940,0.5341693906453157
G19035.0,1940,0.446852132412693
G19037.0,1940,0.2943456207818681
G19039.0,1940,0.3755786465215773
G19041.0,1940,0.5100701331035142
G19047.0,1940,0.2898456250970418
G19053.0,1940,0.4863480349481767
G19055.0,1940,0.2591760150697335
G19057.0,1940,0.4269158325358073
G1901070,1940,0.2746525709830666
G1901170,1940,0.3544736173610103
G1901190,1940,0.4595050001110433
G1901210,1940,0.3163987686677991
G1901230,1940,0.3392977796125326
G1901250,1940,0.2751197087459117
G1901270,1940,0.451082988334901
G1901310,1940,0.4609946541838395
G1901390,1940,0.4295268096192446
G1901410,1940,0.4671594032149259
G1901450,1940,0.5907194632332581
G1901470,1940,0.4544428860176204
G1901690,1940,0.508600177907181
G1901730,1940,0.5366055138200697
G1901790,1940,0.4024984143139336
G1901850,1940,0.4488901879345477
G1901870,1940,0.483697203291166
G1901950,1940,0.4412199720538974
G2005.00,1940,0.5664645167147917
G2007.00,1940,0.7429327675174586
G2009.00,1940,0.6679702350469503
G20085.0,1940,0.5542345828251309
G2201210,1940,0.1982944606413995
G2201230,1940,0.6904043257143917
G2201270,1940,0.3184520415771238
G2301.00,1940,0.2860357644940787
G23019.0,1940,0.1570874156955847
G23023.0,1940,0.2884700861938678
G23025.0,1940,0.1817906984778923
G23027.0,1940,0.1671746701630935
G2403.00,1940,0.6778422397604875
G2405.00,1940,0.4918169334747715
G2405100,1940,0.4024812132031387
G2409.00,1940,0.4856572640616137
G24011.0,1940,0.2244777117716396
G24043.0,1940,0.3957933485680101
G24045.0,1940,0.4014609452097543
G2505.00,1940,0.3325404947096768
G2507.00,1940,0.3825983703564061
G25013.0,1940,0.5121848035783616
G25015.0,1940,0.4392551390387966
G25023.0,1940,0.2922675394552734
G25025.0,1940,0.3485464808645671
G2603.00,1940,0.3955959358735782
G2605.00,1940,0.428633757349486
G2607.00,1940,0.2020819388299526
G26045.0,1940,0.3817136110163533
G26047.0,1940,0.4213948406049125
G26049.0,1940,0.5958001003878577
G26055.0,1940,0.3878209510238481
G26063.0,1940,0.1534048076708962
G2601030,1940,0.2664988679203225
G2601050,1940,0.4367922532712927
G2601110,1940,0.520083220528081
G2601130,1940,0.3293519340625048
G2601150,1940,0.5987394404387032
G2601170,1940,0.3142551789394694
G2601190,1940,0.3998466738889779
G2601230,1940,0.4607877071778102
G2601250,1940,0.6801546788303491
G2601470,1940,0.2730801750499722
G2601510,1940,0.1911536691094578
G2601610,1940,0.5238650430964528
G27035.0,1940,0.5821162632768311
G27055.0,1940,0.3351435159213163
G27057.0,1940,0.6815846266696186
G27059.0,1940,0.2945636397051145
G27061.0,1940,0.6790538348549554
G27063.0,1940,0.6366213416062569
G27065.0,1940,0.5880379238781424
G27071.0,1940,0.6766106345765127
G27075.0,1940,0.579995041322314
G27077.0,1940,0.7210522054708208
G2701230,1940,0.5491639084320776
G2701250,1940,0.3797080653728547
G2701310,1940,0.3502779975483031
G3003.00,1940,0.9301775061994648
G3005.00,1940,0.9198929886319775
G3007.00,1940,0.8278665541116935
G3009.00,1940,0.8891346204691296
G3103.00,1940,0.5355345919461838
G3105.00,1940,0.714909287154172
G3109.00,1940,0.5499370290370016
G31013.0,1940,0.7167041852949783
G31019.0,1940,0.5966244886053704
G31025.0,1940,0.5710115430937925
G31027.0,1940,0.5431596871297166
G31029.0,1940,0.6588025762176442
G31031.0,1940,0.6798161207743985
G31035.0,1940,0.5210244170096021
G31039.0,1940,0.3279258183743282
G31047.0,1940,0.6123078711104954
G31051.0,1940,0.5181191334342785
G31053.0,1940,0.5205467406445005
G31057.0,1940,0.7294016723374263
G31063.0,1940,0.5332214637065289
G31067.0,1940,0.6097987726893801
G31069.0,1940,0.696971466890044
G31073.0,1940,0.4873603919164906
G31077.0,1940,0.4939569709456837
G31081.0,1940,0.5480048604679361
G31083.0,1940,0.6289468704108003
G31087.0,1940,0.6567831934755877
G3101590,1940,0.4516251233159279
G3101610,1940,0.6799879621139888
G3101630,1940,0.4447008962315084
G3101650,1940,0.7186910153396641
G3101690,1940,0.6111951209742028
G3101750,1940,0.4977192465219181
G3101790,1940,0.556656027159774
G3101850,1940,0.5357748202736479
G3203.00,1940,0.9489048036974566
G3205.00,1940,0.7977388071650853
G3207.00,1940,0.9160037163013354
G32011.0,1940,0.8072107707940195
G32013.0,1940,0.9191200016707508
G32015.0,1940,0.8634075898829876
G32017.0,1940,0.7941075668494545
G32023.0,1940,0.93161784209864
G32051.0,1940,0.8373788367295407
G32025.0,1940,0.9330366077566328
G32031.0,1940,0.9171733012956618
G32033.0,1940,0.863899646961342
G3303.00,1940,0.5360604030317213
G3305.00,1940,0.6381221252000882
G3401.00,1940,0.6621554008729892
G3403.00,1940,0.666304956963926
G3405.00,1940,0.5286860248232457
G34013.0,1940,0.5883728561033454
G34015.0,1940,0.6144469145281974
G34025.0,1940,0.5247156349085141
G34027.0,1940,0.5547831629294391
G34033.0,1940,0.557455222587932
G3503.00,1940,0.752084541228958
G38049.0,1940,0.709007746560296
G38051.0,1940,0.3471786926476555
G38059.0,1940,0.6172006537317036
G38061.0,1940,0.766862279527357
G38067.0,1940,0.4557055123790602
G38069.0,1940,0.5934312920599498
G38083.0,1940,0.5620257524888899
G38087.0,1940,0.8396792267543898
G38089.0,1940,0.5983189955301992
G38091.0,1940,0.600419250589571
G38093.0,1940,0.7561076775459339
G38095.0,1940,0.7588544726317957
G3801030,1940,0.6682366725714557
G3801050,1940,0.7839374720402754
G3901.00,1940,0.2655390806754785
G3907.00,1940,0.5092105506040497
G39029.0,1940,0.4849639082729066
G39031.0,1940,0.1621509346542813
G39033.0,1940,0.2234593621130771
G39065.0,1940,0.1952289378859039
G39071.0,1940,0.1683300279444429
G39073.0,1940,0.1491851253592622
G39075.0,1940,0.1185816190440443
G39077.0,1940,0.3108159761278776
G39083.0,1940,0.2609033692371908
G3901030,1940,0.3302933083284161
G3901050,1940,0.357849977610798
G3901070,1940,0.2017839556273621
G3901110,1940,0.1662481975230451
G3901170,1940,0.2151933976785036
G3901190,1940,0.233905300257773
G3901250,1940,0.3057842729618109
G3901270,1940,0.1571963508007111
G3901530,1940,0.7139331932767778
G3901550,1940,0.5999806068879736
G3901570,1940,0.2085517566682515
G3901610,1940,0.2175366722505477
G3901650,1940,0.4602139343140647
G3901690,1940,0.2811650330892947
G39095.0,1940,0.5166492492887201
G39099.0,1940,0.5832958667789836
G4001.00,1940,0.7711637689607135
G4007.00,1940,0.8468748582230623
G4009.00,1940,0.8189313649200989
G40013.0,1940,0.7845431581606688
G40015.0,1940,0.8443496307607559
G40019.0,1940,0.7743022283364924
G40065.0,1940,0.7721806687189846
G40071.0,1940,0.8567735321667729
G40073.0,1940,0.808977122638298
G40079.0,1940,0.7325974532452041
G40081.0,1940,0.8497662944021469
G40087.0,1940,0.7765097190598429
G40095.0,1940,0.7420704433223757
G40099.0,1940,0.7953551837261871
G46041.0,1940,0.8645627471383975
G46047.0,1940,0.8506392066416775
G46053.0,1940,0.7801885673957558
G46055.0,1940,0.8148154936141467
G47011.0,1940,0.3415686409874384
G47013.0,1940,0.260180019072686
G47015.0,1940,0.0438277959189548
G47021.0,1940,0.0573601274205598
G47023.0,1940,0.1297305234350211
G47025.0,1940,0.2138490934242415
G47031.0,1940,0.1962646672995252
G47037.0,1940,0.3346773844065165
G47039.0,1940,0.0463237928599341
G47041.0,1940,0.0207812167567899
G47043.0,1940,0.089359353574972
G47049.0,1940,0.1440448914105186
G47051.0,1940,0.2716074313076918
G47053.0,1940,0.1251660484384513
G47093.0,1940,0.3262752592520851
G47097.0,1940,0.2009003799530549
G47099.0,1940,0.5316067967248064
G4701030,1940,0.2314574813379869
G4701070,1940,0.2837286220702978
G4701090,1940,0.2161263934825046
G4701130,1940,0.3128109914144569
G4701230,1940,0.2508246087063804
G4701250,1940,0.2471945660342775
G4701290,1940,0.2040594152841478
G4701330,1940,0.0440320191627824
G4701350,1940,0.0344645806336652
G4701830,1940,0.1839087745196761
G4701850,1940,0.0485831126551727
G47065.0,1940,0.5889909600680449
G48027.0,1940,0.3701107167946743
G48035.0,1940,0.3269778486201722
G48037.0,1940,0.6656839854364754
G48039.0,1940,0.6012864267579774
G48045.0,1940,0.5257813302799431
G48049.0,1940,0.42026274011143
G48053.0,1940,0.2355786807838749
G48057.0,1940,0.4101683200000001
G48063.0,1940,0.4211123655682667
G48065.0,1940,0.7863377732323602
G48067.0,1940,0.4737009055208004
G48071.0,1940,0.5903754031121826
G4801290,1940,0.5747877888345421
G4801450,1940,0.3056303591797119
G4801490,1940,0.057834943558362
G4801610,1940,0.3629364624045322
G4801650,1940,0.5881709429706874
G4801670,1940,0.6133160348455167
G4801690,1940,0.425697337962963
G4801750,1940,0.111459715299939
G4802070,1940,0.4551481026728957
G4802090,1940,0.285468103676624
G4802110,1940,0.7815383377908264
G4802150,1940,0.655604794137571
G4802170,1940,0.485772889114033
G4802230,1940,0.4045895742639969
G4802310,1940,0.5156633519124137
G4802350,1940,0.2907699150596877
G4802370,1940,0.4636698118029673
G5101330,1940,0.1503619318856058
G5101350,1940,0.3986812611540749
G5101390,1940,0.0877989810988072
G5101430,1940,0.2619984168613689
G5101950,1940,0.4111592310739888
G5101970,1940,0.1229705416179485
G5101990,1940,0.3320782670034189
G5105300,1940,0.1106732734245962
G5105400,1940,0.3380421135842272
G5105900,1940,0.4931012456044212
G5106600,1940,0.3302230927348353
G5106700,1940,0.6711412130992551
G5106800,1940,0.2592215991249648
G5106900,1940,0.4487437291188823
G5107000,1940,0.602473799309848
G5107100,1940,0.7243122509634683
G5107300,1940,0.3291697658527499
G5107400,1940,0.682790806537708
G53023.0,1940,0.7566029563496488
G53027.0,1940,0.8995277881155885
G53029.0,1940,0.8973904114292615
G53031.0,1940,0.876446539148633
G53033.0,1940,0.9142601796675704
G53035.0,1940,0.9200096470367778
G53039.0,1940,0.8795662266330526
G53041.0,1940,0.8957298301581758
G53043.0,1940,0.808153320907514
G53045.0,1940,0.8867392582379804
G53053.0,1940,0.9038833765266496
G53063.0,1940,0.9140761638930744
G54029.0,1940,0.6874424204050498
G54031.0,1940,0.1800718790624182
G54033.0,1940,0.2646627947612811
G54035.0,1940,0.1612822264277839
G54037.0,1940,0.5535968022802303
G54039.0,1940,0.3973642852939362
G54041.0,1940,0.1115438530813088
G54045.0,1940,0.5256651861766403
G54047.0,1940,0.6942325189652466
G54079.0,1940,0.1875963335191712
G54087.0,1940,0.083104171825516
G54089.0,1940,0.2287510181407807
G54091.0,1940,0.2034994566515114
G54093.0,1940,0.2760181443246738
G54095.0,1940,0.295711979177937
G54097.0,1940,0.1073504033517472
G54099.0,1940,0.3842235030917651
G5401050,1940,0.1362263761350919
G5501.00,1940,0.331983412625037
G55033.0,1940,0.299162446613724
G55035.0,1940,0.3215254413500955
G55037.0,1940,0.6285444425704166
G55041.0,1940,0.5692673320272931
G55043.0,1940,0.2189044176666054
G55045.0,1940,0.2612629753346633
G55049.0,1940,0.1309462833696431
G55053.0,1940,0.2227069160068479
G55057.0,1940,0.2807649849895212
G55083.0,1940,0.2104305396926368
G55085.0,1940,0.4840696578376851
G55089.0,1940,0.1390144870082033
G55093.0,1940,0.3160461393469366
G55095.0,1940,0.6028612440933885
G55097.0,1940,0.2241735368616723
G5501010,1940,0.4513585423153391
G5501030,1940,0.1747383858943776
G18089.0,1850,0.8142309471875206
G18097.0,1850,0.8693364693070695
G1801010,1850,0.8132454519621274
G1801030,1850,0.8465802469135802
G1801050,1850,0.8285261189350086
G1801070,1850,0.8295498063029066
G1801130,1850,0.7989928495432718
G1801150,1850,0.8606782006920415
G1801170,1850,0.7904513367716234
G1801310,1850,0.7903673220545648
G1801390,1850,0.8495700394788506
G1801410,1850,0.8509172896641747
G1801430,1850,0.7957330066055828
G1801450,1850,0.8602133518708119
G1801510,1850,0.7496357401074555
G1801530,1850,0.7843629745743256
G1801570,1850,0.8210189041792728
G1801610,1850,0.8724806645154204
G21067.0,1850,0.5173085605394825
G21071.0,1850,0.5946698393813207
G21079.0,1850,0.3820864468404121
G21081.0,1850,0.4711839325172174
G21085.0,1850,0.4812524817062795
G21097.0,1850,0.4658648573475008
G2101050,1850,0.7916451353347443
G2101110,1850,0.7415306191349831
G2101150,1850,0.6268487659234631
G2101270,1850,0.6361745106205747
G2101390,1850,0.7415434516039714
G2101550,1850,0.4243721029356918
G2101610,1850,0.617574834961506
G2101770,1850,0.633493354493156
G2101810,1850,0.4040978885241761
G2101830,1850,0.4990401911989982
G2101850,1850,0.5546296351647826
G2101870,1850,0.3727262216820456
G2101910,1850,0.547265830073329
G2101950,1850,0.6083673510426512
G2102110,1850,0.4628204222865617
G23011.0,1850,0.3070163918865584
G23015.0,1850,0.1193220576875296
G23017.0,1850,0.3477129640919451
G23019.0,1850,0.3433579131047732
G23025.0,1850,0.2528844544873138
G23027.0,1850,0.2028552027420294
G2403.00,1850,0.1072837849354607
G25023.0,1850,0.1240439778797203
G25025.0,1850,0.5953271806100007
G2605.00,1850,0.6540819979188345
G26025.0,1850,0.5402575627545885
G26033.0,1850,0.824083044982699
G26037.0,1850,0.5928285379042955
G26045.0,1850,0.608651595968966
G26049.0,1850,0.4980318199653194
G2801010,1850,0.8342926914355486
G2801030,1850,0.8343675683709869
G2801050,1850,0.7872882364610196
G2801110,1850,0.748519778281683
G2801130,1850,0.7493081294521414
G2801230,1850,0.8505382545174933
G2801270,1850,0.7826183959426456
G2801290,1850,0.8205996677472944
G2801350,1850,0.8399020408163265
G2801410,1850,0.8117208881959668
G2801510,1850,0.8375445897740785
G2801590,1850,0.7945427514734761
G2801630,1850,0.8660181529165097
G2901.00,1850,0.7924840992564722
G29015.0,1850,0.8149489213541196
G29019.0,1850,0.6782279844883972
G29021.0,1850,0.833691835064633
G29023.0,1850,0.8411534353862584
G29025.0,1850,0.848943968645667
G29027.0,1850,0.7100891620498615
G2901310,1850,0.7957349470363866
G29033.0,1850,0.8050896002188708
G29037.0,1850,0.832488704173955
G29039.0,1850,0.8200170618673852
G29045.0,1850,0.8169201689973493
G29053.0,1850,0.8098762827441051
G29057.0,1850,0.7882660709830839
G29059.0,1850,0.8233886183330901
G29061.0,1850,0.8395719676132702
G29063.0,1850,0.843285246876859
G29069.0,1850,0.7787389465590158
G29073.0,1850,0.811642208672382
G29075.0,1850,0.8488016876159798
G29081.0,1850,0.8618517792373297
G29083.0,1850,0.8016330201097368
G29097.0,1850,0.8685103058710414
G29099.0,1850,0.8032337841846828
G2901030,1850,0.7912514810714216
G2901150,1850,0.7730425467451524
G2901170,1850,0.8506978625336722
G2901190,1850,0.8203395649324303
G2901230,1850,0.8368954546403882
G2901270,1850,0.7433621097863012
G2901370,1850,0.6058215327295006
G50021.0,1850,0.4791822816726635
G50023.0,1850,0.4933818457529948
G5107.00,1850,0.0308255991763689
G5401.00,1850,0.1427589028979212
G51017.0,1850,0.0929153463105477
G5403.00,1850,0.3813060611747043
G51023.0,1850,0.147062838214953
G5409.00,1850,0.6949391937182803
G51025.0,1850,0.0590119599168474
G51041.0,1850,0.0635496588727243
G51053.0,1850,0.1339644970414203
G51055.0,1850,0.2446911326478564
G51059.0,1850,0.4717427794739323
G51063.0,1850,0.1474807536183198
G5101650,1850,0.1259633769322237
G5101690,1850,0.4055785996816407
G5101710,1850,0.1079453359580486
G5101730,1850,0.3209174759618719
G5101750,1850,0.0939996917994078
G5101790,1850,0.0517673588058881
G5101830,1850,0.0065897138173622
G54091.0,1850,0.151316347894975
G54095.0,1850,0.5872904543733233
G5101910,1850,0.1727561168959983
G54099.0,1850,0.3756680032181893
G5401050,1850,0.2761875448856061
G5101970,1850,0.2323162408797643
G5101990,1850,0.1121641492915366
G5501.00,1850,0.7811634349030472
G55021.0,1850,0.7104174094816272
G55043.0,1850,0.905185019855235
G55045.0,1850,0.848432996325086
G55049.0,1850,0.909844826718978
G55071.0,1850,0.7415247090571766
G55073.0,1850,0.7260774287801315
G55079.0,1850,0.730276478318317
G55097.0,1850,0.6621132436308996
G5501010,1850,0.7018254033716349
G5501030,1850,0.8894417271040648
G5501110,1850,0.7789251730103807
G5501170,1850,0.7307753902662992
G5501390,1850,0.7407599921894122
G0101330,1860,0.8044921064513351
G0501.00,1860,0.8855435200259417
G0503.00,1860,0.8573596230907231
G05013.0,1860,0.8572349760228548
G05015.0,1860,0.7551714729885868
G05019.0,1860,0.8623653836577005
G05029.0,1860,0.8468240618214359
G05035.0,1860,0.8757023391231038
G05031.0,1860,0.7794067837615521
G05041.0,1860,0.9039418599683884
G05043.0,1860,0.8593492657361567
G05047.0,1860,0.8197644085724296
G05055.0,1860,0.760282
G05063.0,1860,0.7842076023933503
G05067.0,1860,0.855336677871699
G05069.0,1860,0.8705391988789672
G05075.0,1860,0.8064563647055133
G05087.0,1860,0.7144668345205142
G05089.0,1860,0.7794154781294738
G05095.0,1860,0.8787115311909263
G0501010,1860,0.7696886375353467
G0501070,1860,0.8917140385565991
G0501090,1860,0.833847390284989
G0501110,1860,0.8537878286936014
G0501150,1860,0.7787789721653766
G0501210,1860,0.8357680672149694
G0501230,1860,0.8538322448730469
G0501290,1860,0.6999585963045234
G0501310,1860,0.8627992917037206
G0501330,1860,0.8786581503781201
G0501390,1860,0.8290874770708538
G0501410,1860,0.7498922809617563
G0501450,1860,0.8130069016513017
G0501490,1860,0.8364060361289014
G4009050,1860,0.9316528925619836
G0605.00,1860,0.915932763422432
G06011.0,1860,0.9131148298816568
G06013.0,1860,0.9228421740597064
G06015.0,1860,0.9092249527410208
G06017.0,1860,0.9080881067536856
G06019.0,1860,0.94112
G06023.0,1860,0.9104249400072204
G06031.0,1860,0.9061053367106298
G06045.0,1860,0.9257992274819198
G06055.0,1860,0.9243052685950414
G06061.0,1860,0.9059092066308004
G09011.0,1860,0.3033958260755781
G09015.0,1860,0.419149558822153
G3809990,1860,0.8458641975308642
G1001.00,1860,0.264640868518985
G1101.00,1860,0.7726239645887222
G1201.00,1860,0.720158877934129
G1209.00,1860,0.6296076099881094
G12019.0,1860,0.7306521390802756
G12025.0,1860,0.5925925925925926
G12031.0,1860,0.8195394175865376
G12033.0,1860,0.8796186526852545
G12057.0,1860,0.7652742597606779
G12067.0,1860,0.6879200307574009
G12077.0,1860,0.7575746170348903
G12079.0,1860,0.6836240378504344
G12081.0,1860,0.7291921953058724
G12083.0,1860,0.674259800379133
G1201070,1860,0.748267499928112
G1201090,1860,0.5730562330849678
G1201130,1860,0.820489800979602
G1201190,1860,0.6940231502827052
G1201270,1860,0.7597843590282154
G1201290,1860,0.7855869904210292
G1201310,1860,0.8004238336643212
G1301.00,1860,0.4064167785025435
G1307.00,1860,0.6028924162257496
G1309.00,1860,0.5241731459109666
G13019.0,1860,0.4983359497645212
G2001410,1860,0.8185603807257584
G20035.0,1860,0.8715277777777778
G2001150,1860,0.8266666666666667
G20043.0,1860,0.8986980329412124
G20045.0,1860,0.9110957399727908
G20091.0,1860,0.8917367174994488
G2001030,1860,0.9035806580893022
